Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2040,30,2010,Alive,Male,Cybersecurity,859876,R5,Apartment,08515616676018,Married,4,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,Private,88,0,None,0,1,693.38,40.04,43.64,9.6,678.65,416.09,1113.82,0,1,LRT
2040,27,2013,Alive,Female,Human Resources,316813,R5,Apartment,08515616676018,Married,4,Graduate/Post-Graduate,Higher Ed,None,Human Resources,International,89,0,None,0,1,693.38,40.04,43.64,9.6,678.65,416.09,1113.82,0,0,Private Car (Combustion)
2040,3,2037,Alive,Male,Unemployed/Student,0,R5,Apartment,08515616676018,Single,4,None,None,None,None,None,92,0,None,0,1,693.38,40.04,43.64,9.6,678.65,416.09,1113.82,0,1,Monorail
2040,2,2038,Alive,Female,Unemployed/Student,0,R5,Apartment,08515616676018,Single,4,None,None,None,None,None,59,0,Ophthalmology and Surgeries,0,1,693.38,40.04,43.64,9.6,678.65,416.09,1113.82,0,0,Private Car (Combustion)
2040,27,2013,Alive,Male,Mechatronics,527493,R4,Twin House,61866776268013,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,Private,99,0,None,0,1,597.61,32.74,39.82,6.96,444.25,351.79,941.33,1,1,Electric Vehicle
2040,23,2017,Alive,Female,Architecture,174340,R4,Twin House,61866776268013,Married,3,Graduate/Post-Graduate,Higher Ed,None,Architecture,International,49,0,Ophthalmology and Surgeries,0,1,597.61,32.74,39.82,6.96,444.25,351.79,941.33,0,1,Fly Taxi
2040,1,2039,Alive,Male,Unemployed/Student,0,R4,Twin House,61866776268013,Single,3,None,None,None,None,None,99,0,None,0,1,597.61,32.74,39.82,6.96,444.25,351.79,941.33,1,1,Electric Vehicle
2040,31,2009,Alive,Male,Civil Engineering,236563,R7,Town House,82122542305134,Married,4,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,International,60,0,Neurology,0,1,506.53,45.31,27.19,8.22,243.91,339.1,982.25,0,0,Private Car (Combustion)
2040,27,2013,Alive,Female,Economics,412062,R7,Town House,82122542305134,Married,4,Graduate/Post-Graduate,Higher Ed,None,Economics,National,95,0,None,0,1,506.53,45.31,27.19,8.22,243.91,339.1,982.25,1,1,Electric Vehicle
2040,6,2034,Alive,Male,Unemployed/Student,0,R7,Town House,82122542305134,Single,4,Kindergarten,Basic,Private,None,None,97,0,None,0,1,506.53,45.31,27.19,8.22,243.91,339.1,982.25,0,1,Public Bus
2040,0,2040,Alive,Male,Unemployed/Student,0,R7,Town House,82122542305134,Single,4,None,None,None,None,None,89,0,None,0,1,506.53,45.31,27.19,8.22,243.91,339.1,982.25,0,0,Private Car (Combustion)
2040,32,2008,Alive,Male,Architecture,494070,R8,Apartment,15478862601248,Married,4,Graduate/Post-Graduate,Higher Ed,None,Architecture,Public,99,0,None,0,1,479.87,28.5,31.89,12.14,590.07,303.31,779.16,0,0,Private Car (Combustion)
2040,26,2014,Alive,Female,Supply Chain Management,617948,R8,Apartment,15478862601248,Married,4,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,Private,86,0,None,0,1,479.87,28.5,31.89,12.14,590.07,303.31,779.16,0,0,Private Car (Combustion)
2040,6,2034,Alive,Female,Unemployed/Student,0,R8,Apartment,15478862601248,Single,4,Kindergarten,Basic,International,None,None,89,0,Specialized Dentistry,0,1,479.87,28.5,31.89,12.14,590.07,303.31,779.16,0,0,Private Car (Combustion)
2040,4,2036,Alive,Male,Unemployed/Student,0,R8,Apartment,15478862601248,Single,4,Kindergarten,Basic,Private,None,None,87,0,None,0,1,479.87,28.5,31.89,12.14,590.07,303.31,779.16,0,0,Private Car (Combustion)
2040,27,2013,Alive,Male,Law,667966,R5,Twin House,38103575058466,Married,2,Graduate/Post-Graduate,Higher Ed,None,Law,Private,86,0,None,1,1,295.1,36.06,27.65,25.87,622.44,269.58,673.69,0,0,Private Car (Combustion)
2040,21,2019,Alive,Female,Human Resources,208636,R5,Twin House,38103575058466,Married,2,Graduate/Post-Graduate,Higher Ed,None,Human Resources,Private,40,0,Ophthalmology and Surgeries,1,1,295.1,36.06,27.65,25.87,622.44,269.58,673.69,1,1,Electric Vehicle
2040,30,2010,Alive,Male,Artificial Intelligence,716780,R3,Villa,23568186584257,Married,4,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,National,88,0,None,0,1,648.35,27.64,39.85,18.43,542.52,393.1,938.55,1,1,Electric Vehicle
2040,23,2017,Alive,Female,Education/Teaching,182142,R3,Villa,23568186584257,Married,4,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,Private,86,0,None,0,1,648.35,27.64,39.85,18.43,542.52,393.1,938.55,0,1,LRT
2040,0,2040,Alive,Female,Unemployed/Student,0,R3,Villa,23568186584257,Single,4,None,None,None,None,None,99,0,None,0,1,648.35,27.64,39.85,18.43,542.52,393.1,938.55,0,0,Private Car (Combustion)
2040,2,2038,Alive,Female,Unemployed/Student,0,R3,Villa,23568186584257,Single,4,None,None,None,None,None,85,0,None,0,1,648.35,27.64,39.85,18.43,542.52,393.1,938.55,1,1,Electric Vehicle
2040,25,2015,Alive,Male,Economics,330420,R6,Villa,74225810071302,Married,4,Graduate/Post-Graduate,Higher Ed,None,Economics,Private,87,0,None,0,1,911.55,37.57,28.25,18.61,432.87,531.87,1306.0,0,1,Public Bus
2040,25,2015,Alive,Female,Data Science,978113,R6,Villa,74225810071302,Married,4,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,87,0,None,0,1,911.55,37.57,28.25,18.61,432.87,531.87,1306.0,0,1,Monorail
2040,0,2040,Alive,Male,Unemployed/Student,0,R6,Villa,74225810071302,Single,4,None,None,None,None,None,95,0,None,0,1,911.55,37.57,28.25,18.61,432.87,531.87,1306.0,0,1,Monorail
2040,2,2038,Alive,Male,Unemployed/Student,0,R6,Villa,74225810071302,Single,4,None,None,None,None,None,94,0,None,0,1,911.55,37.57,28.25,18.61,432.87,531.87,1306.0,0,1,LRT
2040,31,2009,Alive,Male,Mechatronics,193829,R2,Apartment,02557318206038,Married,5,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,International,87,0,None,0,1,656.67,7.64,20.79,8.76,522.17,332.7,736.92,0,1,LRT
2040,23,2017,Alive,Female,Information Technology,287718,R2,Apartment,02557318206038,Married,5,Graduate/Post-Graduate,Higher Ed,None,Information Technology,Private,77,0,Physical Therapy and Rehabilitation,0,1,656.67,7.64,20.79,8.76,522.17,332.7,736.92,1,1,Electric Vehicle
2040,3,2037,Alive,Male,Unemployed/Student,0,R2,Apartment,02557318206038,Single,5,None,None,None,None,None,97,0,None,0,1,656.67,7.64,20.79,8.76,522.17,332.7,736.92,0,0,Private Car (Combustion)
2040,4,2036,Alive,Female,Unemployed/Student,0,R2,Apartment,02557318206038,Single,5,Kindergarten,Basic,Private,None,None,98,0,None,0,1,656.67,7.64,20.79,8.76,522.17,332.7,736.92,0,1,Public Bus
2040,0,2040,Alive,Female,Unemployed/Student,0,R2,Apartment,02557318206038,Single,5,None,None,None,None,None,63,0,Mental Health,0,1,656.67,7.64,20.79,8.76,522.17,332.7,736.92,1,1,Electric Vehicle
2040,29,2011,Alive,Male,Graphic Design,197343,R5,Apartment,77300187482634,Married,4,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,International,97,0,None,0,1,348.12,42.14,26.0,7.45,737.56,259.56,790.62,0,1,Fly Taxi
2040,29,2011,Alive,Female,Software Engineering,328699,R5,Apartment,77300187482634,Married,4,Graduate/Post-Graduate,Higher Ed,None,Software Engineering,National,97,0,None,0,1,348.12,42.14,26.0,7.45,737.56,259.56,790.62,0,1,LRT
2040,5,2035,Alive,Male,Unemployed/Student,0,R5,Apartment,77300187482634,Single,4,Kindergarten,Basic,Public,None,None,85,0,None,0,1,348.12,42.14,26.0,7.45,737.56,259.56,790.62,1,1,Electric Vehicle
2040,0,2040,Alive,Male,Unemployed/Student,0,R5,Apartment,77300187482634,Single,4,None,None,None,None,None,85,0,Specialized Dentistry,0,1,348.12,42.14,26.0,7.45,737.56,259.56,790.62,0,1,LRT
2040,30,2010,Alive,Male,Digital Marketing,426133,R1,Apartment,57538621277585,Married,3,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Private,92,0,None,0,1,570.09,55.26,31.73,16.87,600.98,409.25,1150.36,0,1,Monorail
2040,23,2017,Alive,Female,Artificial Intelligence,870318,R1,Apartment,57538621277585,Married,3,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Public,95,0,None,0,1,570.09,55.26,31.73,16.87,600.98,409.25,1150.36,0,0,Private Car (Combustion)
2040,0,2040,Alive,Female,Unemployed/Student,0,R1,Apartment,57538621277585,Single,3,None,None,None,None,None,94,0,None,0,1,570.09,55.26,31.73,16.87,600.98,409.25,1150.36,0,0,Private Car (Combustion)
