Report_Year,Age,Year_of_Birth,Year_of_Death,Gender,Career,Income_per_Year_EGP,Residence_Site,Residence_Type,Real_Estate_ID,Marital_Status,Family_Size,Edu_Grade,Edu_Type,School_Type,University_Major,University_Type,Health_Percent,Requires_Hospital_Bed,Health_Condition,Has_Solar_System,Has_AC,Avg_Monthly_Electricity_KW,Avg_Monthly_Gas_m3,Avg_Monthly_Water_m3,Avg_Monthly_Food_Waste_kg,Avg_Monthly_Internet_GB,Carbon_Footprint_Index,Monthly_Energy_Consumption_Index,Green_Fuel_Vehicle_Owner,Public_Transit_Green_Fuel_Usage,Primary_Transport_Type
2050,23,2027,Alive,Female,Medicine,690779,R6,Apartment,07640227434503,Married,3,Graduate/Post-Graduate,Higher Ed,None,Medicine,National,73,0,Ophthalmology and Surgeries,0,1,788.1,24.29,24.63,19.17,504.29,451.13,1043.12,0,1,Monorail
2050,1,2049,Alive,Female,Unemployed/Student,0,R6,Apartment,07640227434503,Single,3,None,None,None,None,None,93,0,None,0,1,788.1,24.29,24.63,19.17,504.29,451.13,1043.12,0,0,Private Car (Combustion)
2050,30,2020,Alive,Male,Graphic Design,281759,R4,Apartment,46545411036862,Married,3,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,Public,89,0,None,0,1,658.24,34.5,17.05,9.15,238.41,388.09,1020.52,1,1,Electric Vehicle
2050,24,2026,Alive,Female,General Management,570587,R4,Apartment,46545411036862,Married,3,Graduate/Post-Graduate,Higher Ed,None,General Management,International,79,0,Cardiovascular Services,0,1,658.24,34.5,17.05,9.15,238.41,388.09,1020.52,0,0,Private Car (Combustion)
2050,2,2048,Alive,Male,Unemployed/Student,0,R4,Apartment,46545411036862,Single,3,None,None,None,None,None,97,0,None,0,1,658.24,34.5,17.05,9.15,238.41,388.09,1020.52,0,1,Monorail
2050,27,2023,Alive,Male,Law,198276,R7,Villa,70853300454255,Married,4,Graduate/Post-Graduate,Higher Ed,None,Law,Private,99,0,None,0,1,561.64,35.51,23.23,16.11,722.72,364.04,934.46,0,1,LRT
2050,21,2029,Alive,Female,Software Engineering,285797,R7,Villa,70853300454255,Married,4,Graduate/Post-Graduate,Higher Ed,None,Software Engineering,National,92,0,None,0,1,561.64,35.51,23.23,16.11,722.72,364.04,934.46,0,1,Monorail
2050,1,2049,Alive,Female,Unemployed/Student,0,R7,Villa,70853300454255,Single,4,None,None,None,None,None,91,0,None,0,1,561.64,35.51,23.23,16.11,722.72,364.04,934.46,0,0,Private Car (Combustion)
2050,0,2050,Alive,Female,Unemployed/Student,0,R7,Villa,70853300454255,Single,4,None,None,None,None,None,98,0,None,0,1,561.64,35.51,23.23,16.11,722.72,364.04,934.46,1,1,Electric Vehicle
2050,25,2025,Alive,Male,Supply Chain Management,338093,R3,Apartment,85574625270068,Married,2,Graduate/Post-Graduate,Higher Ed,None,Supply Chain Management,International,86,0,None,0,1,597.79,51.81,26.69,16.6,702.28,414.12,1141.77,0,0,Private Car (Combustion)
2050,22,2028,Alive,Female,Renewable Energy Engineering,391279,R3,Apartment,85574625270068,Married,2,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,Public,86,0,None,0,1,597.79,51.81,26.69,16.6,702.28,414.12,1141.77,0,1,LRT
2050,33,2017,Alive,Male,Information Technology,505879,R5,Apartment,41731543171023,Married,5,Graduate/Post-Graduate,Higher Ed,None,Information Technology,Public,94,0,None,0,1,623.9,31.22,25.58,15.51,264.62,381.97,951.76,0,0,Private Car (Combustion)
2050,28,2022,Alive,Female,Architecture,776621,R5,Apartment,41731543171023,Married,5,Graduate/Post-Graduate,Higher Ed,None,Architecture,National,49,0,Ophthalmology and Surgeries,0,1,623.9,31.22,25.58,15.51,264.62,381.97,951.76,0,1,LRT
2050,0,2050,Alive,Female,Unemployed/Student,0,R5,Apartment,41731543171023,Single,5,None,None,None,None,None,89,0,Mental Health,0,1,623.9,31.22,25.58,15.51,264.62,381.97,951.76,1,1,Electric Vehicle
2050,7,2043,Alive,Female,Unemployed/Student,0,R5,Apartment,41731543171023,Single,5,Primary,Basic,Public,None,None,96,0,None,0,1,623.9,31.22,25.58,15.51,264.62,381.97,951.76,1,1,Electric Vehicle
2050,8,2042,Alive,Male,Unemployed/Student,0,R5,Apartment,41731543171023,Single,5,Primary,Basic,Public,None,None,95,0,None,0,1,623.9,31.22,25.58,15.51,264.62,381.97,951.76,0,1,Fly Taxi
2050,30,2020,Alive,Male,Education/Teaching,74006,R3,Apartment,31886333220536,Married,3,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,Private,98,0,None,0,1,873.38,36.14,35.11,9.42,331.69,488.87,1252.87,1,1,Electric Vehicle
2050,24,2026,Alive,Female,Human Resources,483397,R3,Apartment,31886333220536,Married,3,Graduate/Post-Graduate,Higher Ed,None,Human Resources,International,89,0,None,0,1,873.38,36.14,35.11,9.42,331.69,488.87,1252.87,0,0,Private Car (Combustion)
2050,4,2046,Alive,Female,Unemployed/Student,0,R3,Apartment,31886333220536,Single,3,Kindergarten,Basic,Public,None,None,92,0,None,0,1,873.38,36.14,35.11,9.42,331.69,488.87,1252.87,1,1,Electric Vehicle
2050,28,2022,Alive,Male,Education/Teaching,136915,R7,Apartment,41535321612412,Married,3,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,Private,94,0,None,1,1,86.47,43.15,41.56,12.13,439.28,155.53,539.51,0,0,Private Car (Combustion)
2050,21,2029,Alive,Female,Law,324640,R7,Apartment,41535321612412,Married,3,Graduate/Post-Graduate,Higher Ed,None,Law,International,89,0,None,1,1,86.47,43.15,41.56,12.13,439.28,155.53,539.51,0,1,Public Bus
2050,2,2048,Alive,Male,Unemployed/Student,0,R7,Apartment,41535321612412,Single,3,None,None,None,None,None,65,0,Mental Health,1,1,86.47,43.15,41.56,12.13,439.28,155.53,539.51,0,1,LRT
2050,35,2015,Alive,Male,Mechatronics,373947,R2,Twin House,50253205066625,Married,6,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,98,0,None,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,1,1,Electric Vehicle
2050,31,2019,Alive,Female,Digital Marketing,156387,R2,Twin House,50253205066625,Married,6,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Private,97,0,None,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,1,1,Electric Vehicle
2050,6,2044,Alive,Female,Unemployed/Student,0,R2,Twin House,50253205066625,Single,6,Kindergarten,Basic,International,None,None,91,0,None,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,1,1,Electric Vehicle
2050,11,2039,Alive,Male,Unemployed/Student,0,R2,Twin House,50253205066625,Single,6,Preparatory,Basic,Private,None,None,93,0,None,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,0,1,LRT
2050,2,2048,Alive,Female,Unemployed/Student,0,R2,Twin House,50253205066625,Single,6,None,None,None,None,None,98,0,None,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,0,1,Monorail
2050,2,2048,Alive,Male,Unemployed/Student,0,R2,Twin House,50253205066625,Single,6,None,None,None,None,None,64,0,Oncology Services,1,1,94.97,38.85,43.6,13.8,795.76,154.94,502.86,0,1,Public Bus
2050,32,2018,Alive,Male,Civil Engineering,289132,R5,Apartment,82056733374052,Married,5,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,Private,86,0,None,1,1,191.22,41.89,29.47,17.04,966.48,212.43,631.08,0,1,LRT
2050,22,2028,Alive,Female,Mechatronics,143062,R5,Apartment,82056733374052,Married,5,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,International,98,0,None,1,1,191.22,41.89,29.47,17.04,966.48,212.43,631.08,1,1,Electric Vehicle
2050,0,2050,Alive,Female,Unemployed/Student,0,R5,Apartment,82056733374052,Single,5,None,None,None,None,None,86,0,None,1,1,191.22,41.89,29.47,17.04,966.48,212.43,631.08,1,1,Electric Vehicle
2050,1,2049,Alive,Male,Unemployed/Student,0,R5,Apartment,82056733374052,Single,5,None,None,None,None,None,88,0,None,1,1,191.22,41.89,29.47,17.04,966.48,212.43,631.08,0,1,Fly Taxi
2050,3,2047,Alive,Male,Unemployed/Student,0,R5,Apartment,82056733374052,Single,5,None,None,None,None,None,86,0,None,1,1,191.22,41.89,29.47,17.04,966.48,212.43,631.08,0,1,Public Bus
2050,30,2020,Alive,Male,Renewable Energy Engineering,336233,R7,Apartment,60536088465210,Married,4,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,National,90,0,None,1,1,250.56,34.89,31.78,17.27,422.43,225.72,616.95,0,0,Private Car (Combustion)
2050,24,2026,Alive,Female,Architecture,619364,R7,Apartment,60536088465210,Married,4,Graduate/Post-Graduate,Higher Ed,None,Architecture,Private,95,0,None,1,1,250.56,34.89,31.78,17.27,422.43,225.72,616.95,0,1,Monorail
2050,5,2045,Alive,Female,Unemployed/Student,0,R7,Apartment,60536088465210,Single,4,Kindergarten,Basic,Public,None,None,90,0,None,1,1,250.56,34.89,31.78,17.27,422.43,225.72,616.95,0,0,Private Car (Combustion)
2050,3,2047,Alive,Male,Unemployed/Student,0,R7,Apartment,60536088465210,Single,4,None,None,None,None,None,99,0,None,1,1,250.56,34.89,31.78,17.27,422.43,225.72,616.95,0,1,LRT
2050,32,2018,Alive,Male,Architecture,532067,R8,Villa,30481350166061,Married,2,Graduate/Post-Graduate,Higher Ed,None,Architecture,Private,88,0,None,0,1,573.64,34.23,32.15,16.64,492.02,368.2,933.04,0,1,LRT
2050,29,2021,Alive,Female,Data Science,313163,R8,Villa,30481350166061,Married,2,Graduate/Post-Graduate,Higher Ed,None,Data Science,National,88,0,None,0,1,573.64,34.23,32.15,16.64,492.02,368.2,933.04,1,1,Electric Vehicle
2050,35,2015,Alive,Female,Graphic Design,116796,R7,Apartment,81145858526847,Single,1,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,International,85,0,None,0,1,835.68,41.54,33.85,13.84,894.79,493.74,1271.88,0,1,LRT
2050,31,2019,Alive,Male,Human Resources,247254,R4,Villa,28156732220156,Married,3,Graduate/Post-Graduate,Higher Ed,None,Human Resources,National,94,0,None,0,1,482.79,19.23,25.88,8.09,511.32,275.95,684.7,0,1,Monorail
2050,25,2025,Alive,Female,Digital Marketing,499647,R4,Villa,28156732220156,Married,3,Graduate/Post-Graduate,Higher Ed,None,Digital Marketing,Private,98,0,None,0,1,482.79,19.23,25.88,8.09,511.32,275.95,684.7,1,1,Electric Vehicle
2050,2,2048,Alive,Male,Unemployed/Student,0,R4,Villa,28156732220156,Single,3,None,None,None,None,None,52,0,Oncology Services,0,1,482.79,19.23,25.88,8.09,511.32,275.95,684.7,1,1,Electric Vehicle
2050,33,2017,Alive,Male,Accounting,182973,R5,Town House,52344068656103,Married,4,Graduate/Post-Graduate,Higher Ed,None,Accounting,International,69,0,Ophthalmology and Surgeries,1,1,241.75,33.33,39.85,26.55,631.56,241.83,591.77,0,1,Monorail
2050,24,2026,Alive,Female,Medicine,225572,R5,Town House,52344068656103,Married,4,Graduate/Post-Graduate,Higher Ed,None,Medicine,Public,89,0,None,1,1,241.75,33.33,39.85,26.55,631.56,241.83,591.77,0,1,Monorail
2050,0,2050,Alive,Female,Unemployed/Student,0,R5,Town House,52344068656103,Single,4,None,None,None,None,None,93,0,None,1,1,241.75,33.33,39.85,26.55,631.56,241.83,591.77,0,1,Monorail
2050,3,2047,Alive,Male,Unemployed/Student,0,R5,Town House,52344068656103,Single,4,None,None,None,None,None,91,0,None,1,1,241.75,33.33,39.85,26.55,631.56,241.83,591.77,1,1,Electric Vehicle
2050,34,2016,Alive,Male,Accounting,273879,R6,Apartment,44365248205605,Married,4,Graduate/Post-Graduate,Higher Ed,None,Accounting,Private,74,0,Neurology,1,1,193.84,30.38,37.32,20.3,586.01,198.74,512.81,0,1,Public Bus
2050,23,2027,Alive,Female,Economics,124883,R6,Apartment,44365248205605,Married,4,Graduate/Post-Graduate,Higher Ed,None,Economics,Private,90,0,None,1,1,193.84,30.38,37.32,20.3,586.01,198.74,512.81,1,1,Electric Vehicle
2050,2,2048,Alive,Female,Unemployed/Student,0,R6,Apartment,44365248205605,Single,4,None,None,None,None,None,70,0,Mental Health,1,1,193.84,30.38,37.32,20.3,586.01,198.74,512.81,1,1,Electric Vehicle
2050,0,2050,Alive,Female,Unemployed/Student,0,R6,Apartment,44365248205605,Single,4,None,None,None,None,None,94,0,None,1,1,193.84,30.38,37.32,20.3,586.01,198.74,512.81,0,1,Monorail
2050,32,2018,Alive,Male,Mechatronics,323584,R1,Apartment,75250708405278,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,98,0,None,0,1,660.01,23.82,19.7,14.88,821.36,381.84,910.1,0,0,Private Car (Combustion)
2050,23,2027,Alive,Female,Civil Engineering,402357,R1,Apartment,75250708405278,Married,3,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,International,93,0,None,0,1,660.01,23.82,19.7,14.88,821.36,381.84,910.1,1,1,Electric Vehicle
2050,3,2047,Alive,Male,Unemployed/Student,0,R1,Apartment,75250708405278,Single,3,None,None,None,None,None,92,0,None,0,1,660.01,23.82,19.7,14.88,821.36,381.84,910.1,0,0,Private Car (Combustion)
2050,34,2016,Alive,Male,Human Resources,263216,R1,Villa,12005673662262,Married,5,Graduate/Post-Graduate,Higher Ed,None,Human Resources,International,99,0,None,0,1,527.59,24.25,33.06,13.43,304.61,319.47,782.17,0,1,Monorail
2050,29,2021,Alive,Female,Education/Teaching,233476,R1,Villa,12005673662262,Married,5,Graduate/Post-Graduate,Higher Ed,None,Education/Teaching,National,88,0,Ophthalmology and Surgeries,0,1,527.59,24.25,33.06,13.43,304.61,319.47,782.17,1,1,Electric Vehicle
2050,8,2042,Alive,Female,Unemployed/Student,0,R1,Villa,12005673662262,Single,5,Primary,Basic,Public,None,None,85,0,None,0,1,527.59,24.25,33.06,13.43,304.61,319.47,782.17,0,1,Monorail
2050,1,2049,Alive,Male,Unemployed/Student,0,R1,Villa,12005673662262,Single,5,None,None,None,None,None,98,0,None,0,1,527.59,24.25,33.06,13.43,304.61,319.47,782.17,0,0,Private Car (Combustion)
2050,5,2045,Alive,Male,Unemployed/Student,0,R1,Villa,12005673662262,Single,5,Kindergarten,Basic,Private,None,None,89,0,None,0,1,527.59,24.25,33.06,13.43,304.61,319.47,782.17,1,1,Electric Vehicle
2050,29,2021,Alive,Male,Cybersecurity,338400,R5,Twin House,30356444336301,Married,2,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,National,85,0,None,0,1,538.64,24.73,28.16,16.62,401.71,333.39,798.26,0,0,Private Car (Combustion)
2050,23,2027,Alive,Female,General Management,403128,R5,Twin House,30356444336301,Married,2,Graduate/Post-Graduate,Higher Ed,None,General Management,International,93,0,None,0,1,538.64,24.73,28.16,16.62,401.71,333.39,798.26,1,1,Electric Vehicle
2050,28,2022,Alive,Male,Graphic Design,234548,R1,Apartment,12164683380533,Married,4,Graduate/Post-Graduate,Higher Ed,None,Graphic Design,National,99,0,None,0,1,604.25,36.48,15.26,11.62,744.78,373.92,987.27,0,0,Private Car (Combustion)
2050,25,2025,Alive,Female,Law,795365,R1,Apartment,12164683380533,Married,4,Graduate/Post-Graduate,Higher Ed,None,Law,National,96,0,None,0,1,604.25,36.48,15.26,11.62,744.78,373.92,987.27,0,0,Private Car (Combustion)
2050,2,2048,Alive,Male,Unemployed/Student,0,R1,Apartment,12164683380533,Single,4,None,None,None,None,None,96,0,None,0,1,604.25,36.48,15.26,11.62,744.78,373.92,987.27,1,1,Electric Vehicle
2050,6,2044,Alive,Male,Unemployed/Student,0,R1,Apartment,12164683380533,Single,4,Kindergarten,Basic,Private,None,None,76,0,Oncology Services,0,1,604.25,36.48,15.26,11.62,744.78,373.92,987.27,0,1,Monorail
2050,30,2020,Alive,Male,Civil Engineering,477784,R3,Apartment,03046772136240,Married,3,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,Public,88,0,None,1,1,138.44,44.89,38.63,17.23,484.54,195.14,609.77,0,1,Fly Taxi
2050,28,2022,Alive,Female,Artificial Intelligence,1145759,R3,Apartment,03046772136240,Married,3,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,62,0,Ophthalmology and Surgeries,1,1,138.44,44.89,38.63,17.23,484.54,195.14,609.77,0,1,Public Bus
2050,3,2047,Alive,Male,Unemployed/Student,0,R3,Apartment,03046772136240,Single,3,None,None,None,None,None,97,0,None,1,1,138.44,44.89,38.63,17.23,484.54,195.14,609.77,0,1,LRT
2050,28,2022,Alive,Male,Civil Engineering,449911,R8,Apartment,22326582068045,Married,3,Graduate/Post-Graduate,Higher Ed,None,Civil Engineering,National,68,0,Physical Therapy and Rehabilitation,0,1,369.65,37.54,21.77,6.64,592.55,258.02,763.87,0,1,Monorail
2050,23,2027,Alive,Female,Data Science,673644,R8,Apartment,22326582068045,Married,3,Graduate/Post-Graduate,Higher Ed,None,Data Science,Private,85,0,None,0,1,369.65,37.54,21.77,6.64,592.55,258.02,763.87,0,1,Monorail
2050,4,2046,Alive,Male,Unemployed/Student,0,R8,Apartment,22326582068045,Single,3,Kindergarten,Basic,Private,None,None,90,0,None,0,1,369.65,37.54,21.77,6.64,592.55,258.02,763.87,0,1,Monorail
2050,33,2017,Alive,Male,Information Technology,509573,R4,Apartment,65187801750621,Married,5,Graduate/Post-Graduate,Higher Ed,None,Information Technology,International,96,0,None,1,1,270.41,31.73,23.27,7.36,642.28,203.55,603.62,0,1,LRT
2050,23,2027,Alive,Female,Cybersecurity,897377,R4,Apartment,65187801750621,Married,5,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,International,56,0,Oncology Services,1,1,270.41,31.73,23.27,7.36,642.28,203.55,603.62,0,1,LRT
2050,2,2048,Alive,Female,Unemployed/Student,0,R4,Apartment,65187801750621,Single,5,None,None,None,None,None,44,0,Cardiovascular Services,1,1,270.41,31.73,23.27,7.36,642.28,203.55,603.62,0,1,Public Bus
2050,1,2049,Alive,Male,Unemployed/Student,0,R4,Apartment,65187801750621,Single,5,None,None,None,None,None,93,0,None,1,1,270.41,31.73,23.27,7.36,642.28,203.55,603.62,0,1,LRT
2050,2,2048,Alive,Male,Unemployed/Student,0,R4,Apartment,65187801750621,Single,5,None,None,None,None,None,97,0,None,1,1,270.41,31.73,23.27,7.36,642.28,203.55,603.62,0,1,Public Bus
2050,33,2017,Alive,Male,Accounting,287319,R3,Villa,38834352657551,Married,2,Graduate/Post-Graduate,Higher Ed,None,Accounting,National,97,0,None,0,1,622.92,35.05,37.02,19.65,281.66,399.54,990.93,1,1,Electric Vehicle
2050,25,2025,Alive,Female,Architecture,512487,R3,Villa,38834352657551,Married,2,Graduate/Post-Graduate,Higher Ed,None,Architecture,Private,44,0,Mental Health,0,1,622.92,35.05,37.02,19.65,281.66,399.54,990.93,0,1,LRT
2050,29,2021,Alive,Male,Law,563955,R6,Apartment,23471774015833,Married,4,Graduate/Post-Graduate,Higher Ed,None,Law,National,93,0,None,0,1,718.41,23.61,35.05,25.85,191.52,435.12,966.31,0,0,Private Car (Combustion)
2050,25,2025,Alive,Female,Renewable Energy Engineering,235264,R6,Apartment,23471774015833,Married,4,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,Public,73,0,Mental Health,0,1,718.41,23.61,35.05,25.85,191.52,435.12,966.31,0,0,Private Car (Combustion)
2050,1,2049,Alive,Female,Unemployed/Student,0,R6,Apartment,23471774015833,Single,4,None,None,None,None,None,96,0,None,0,1,718.41,23.61,35.05,25.85,191.52,435.12,966.31,0,1,Public Bus
2050,5,2045,Alive,Male,Unemployed/Student,0,R6,Apartment,23471774015833,Single,4,Kindergarten,Basic,Public,None,None,95,0,None,0,1,718.41,23.61,35.05,25.85,191.52,435.12,966.31,0,0,Private Car (Combustion)
2050,30,2020,Alive,Male,Mechatronics,239351,R1,Apartment,05120603424317,Married,3,Graduate/Post-Graduate,Higher Ed,None,Mechatronics,National,80,0,Specialized Medical Councils,0,1,648.81,41.32,37.02,12.22,546.06,405.15,1082.66,1,1,Electric Vehicle
2050,25,2025,Alive,Female,General Management,897571,R1,Apartment,05120603424317,Married,3,Graduate/Post-Graduate,Higher Ed,None,General Management,Public,60,0,Cardiovascular Services,0,1,648.81,41.32,37.02,12.22,546.06,405.15,1082.66,0,1,LRT
2050,1,2049,Alive,Female,Unemployed/Student,0,R1,Apartment,05120603424317,Single,3,None,None,None,None,None,81,0,Physical Therapy and Rehabilitation,0,1,648.81,41.32,37.02,12.22,546.06,405.15,1082.66,0,1,LRT
2050,30,2020,Alive,Male,Artificial Intelligence,583821,R2,Apartment,00487548156145,Married,2,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,Private,91,0,None,1,1,243.25,28.59,26.38,15.14,443.5,204.51,543.48,0,1,Monorail
2050,27,2023,Alive,Female,Cybersecurity,707091,R2,Apartment,00487548156145,Married,2,Graduate/Post-Graduate,Higher Ed,None,Cybersecurity,National,80,0,Neurology,1,1,243.25,28.59,26.38,15.14,443.5,204.51,543.48,0,0,Private Car (Combustion)
2050,30,2020,Alive,Male,Data Science,743259,R4,Apartment,41672220244233,Married,2,Graduate/Post-Graduate,Higher Ed,None,Data Science,Private,91,0,None,0,1,586.01,47.77,24.62,7.99,388.55,379.21,1087.6,1,1,Electric Vehicle
2050,24,2026,Alive,Female,Information Technology,478873,R4,Apartment,41672220244233,Married,2,Graduate/Post-Graduate,Higher Ed,None,Information Technology,Public,87,0,None,0,1,586.01,47.77,24.62,7.99,388.55,379.21,1087.6,0,1,Monorail
2050,29,2021,Alive,Male,General Management,192560,R4,Apartment,21688621672651,Married,5,Graduate/Post-Graduate,Higher Ed,None,General Management,International,85,0,None,0,1,472.65,48.39,25.66,19.64,490.53,358.58,980.76,0,1,Monorail
2050,25,2025,Alive,Female,Renewable Energy Engineering,336175,R4,Apartment,21688621672651,Married,5,Graduate/Post-Graduate,Higher Ed,None,Renewable Energy Engineering,Private,90,0,None,0,1,472.65,48.39,25.66,19.64,490.53,358.58,980.76,0,0,Private Car (Combustion)
2050,2,2048,Alive,Male,Unemployed/Student,0,R4,Apartment,21688621672651,Single,5,None,None,None,None,None,94,0,None,0,1,472.65,48.39,25.66,19.64,490.53,358.58,980.76,0,0,Private Car (Combustion)
2050,4,2046,Alive,Male,Unemployed/Student,0,R4,Apartment,21688621672651,Single,5,Kindergarten,Basic,Private,None,None,70,0,Physical Therapy and Rehabilitation,0,1,472.65,48.39,25.66,19.64,490.53,358.58,980.76,0,1,LRT
2050,6,2044,Alive,Female,Unemployed/Student,0,R4,Apartment,21688621672651,Single,5,Kindergarten,Basic,Private,None,None,67,1,Cardiovascular Services,0,1,472.65,48.39,25.66,19.64,490.53,358.58,980.76,0,0,Private Car (Combustion)
2050,28,2022,Alive,Male,Business Administration,433099,R4,Apartment,68607002340353,Married,4,Graduate/Post-Graduate,Higher Ed,None,Business Administration,National,89,0,None,0,1,799.99,37.33,26.9,12.99,782.2,467.13,1191.97,0,1,Fly Taxi
2050,29,2021,Alive,Female,Artificial Intelligence,1279654,R4,Apartment,68607002340353,Married,4,Graduate/Post-Graduate,Higher Ed,None,Artificial Intelligence,National,94,0,None,0,1,799.99,37.33,26.9,12.99,782.2,467.13,1191.97,1,1,Electric Vehicle
2050,1,2049,Alive,Male,Unemployed/Student,0,R4,Apartment,68607002340353,Single,4,None,None,None,None,None,93,0,None,0,1,799.99,37.33,26.9,12.99,782.2,467.13,1191.97,1,1,Electric Vehicle
2050,10,2040,Alive,Female,Unemployed/Student,0,R4,Apartment,68607002340353,Single,4,Preparatory,Basic,International,None,None,92,0,None,0,1,799.99,37.33,26.9,12.99,782.2,467.13,1191.97,0,1,LRT
2050,29,2021,Alive,Male,Data Science,769548,R5,Twin House,53431473133717,Married,5,Graduate/Post-Graduate,Higher Ed,None,Data Science,International,47,0,Oncology Services,0,1,654.93,31.94,29.7,14.27,334.58,394.26,990.26,1,1,Electric Vehicle
2050,24,2026,Alive,Female,Nursing,240809,R5,Twin House,53431473133717,Married,5,Graduate/Post-Graduate,Higher Ed,None,Nursing,Private,85,0,Ophthalmology and Surgeries,0,1,654.93,31.94,29.7,14.27,334.58,394.26,990.26,0,1,LRT
2050,5,2045,Alive,Female,Unemployed/Student,0,R5,Twin House,53431473133717,Single,5,Kindergarten,Basic,International,None,None,98,0,None,0,1,654.93,31.94,29.7,14.27,334.58,394.26,990.26,0,1,LRT
2050,4,2046,Alive,Female,Unemployed/Student,0,R5,Twin House,53431473133717,Single,5,Kindergarten,Basic,Private,None,None,98,0,None,0,1,654.93,31.94,29.7,14.27,334.58,394.26,990.26,0,1,Public Bus
